facility_id,facility_type,province,date,shift_demand,is_holiday
F003,Hospital,AB,2023-06-16,85.84583333333335,0
F003,Hospital,AB,2023-06-17,68.125,0
F003,Hospital,AB,2023-06-18,57.59583333333333,0
F003,Hospital,AB,2023-06-19,92.60000000000001,0
F003,Hospital,AB,2023-06-20,87.02499999999999,0
F003,Hospital,AB,2023-06-21,90.925,0
F003,Hospital,AB,2023-06-22,94.81666666666666,0
F003,Hospital,AB,2023-06-23,83.53750000000001,0
F003,Hospital,AB,2023-06-24,62.84166666666667,0
F003,Hospital,AB,2023-06-25,55.645833333333336,0
F003,Hospital,AB,2023-06-26,82.6125,0
F003,Hospital,AB,2023-06-27,90.05416666666667,0
F003,Hospital,AB,2023-06-28,88.175,0
F003,Hospital,AB,2023-06-29,86.33333333333333,0
F003,Hospital,AB,2023-06-30,94.24583333333334,0
F003,Hospital,AB,2023-07-01,36.291666666666664,1
F003,Hospital,AB,2023-07-02,59.10833333333333,0
F003,Hospital,AB,2023-07-03,82.05,0
F003,Hospital,AB,2023-07-04,75.98333333333333,0
F003,Hospital,AB,2023-07-05,69.76666666666667,0
F003,Hospital,AB,2023-07-06,77.4375,0
F003,Hospital,AB,2023-07-07,84.63333333333334,0
F003,Hospital,AB,2023-07-08,52.762499999999996,0
F003,Hospital,AB,2023-07-09,51.9625,0
F003,Hospital,AB,2023-07-10,78.74583333333332,0
F003,Hospital,AB,2023-07-11,78.10833333333333,0
F003,Hospital,AB,2023-07-12,72.55,0
F003,Hospital,AB,2023-07-13,74.10416666666667,0
F003,Hospital,AB,2023-07-14,82.60833333333333,0
F003,Hospital,AB,2023-07-15,57.5,0
F003,Hospital,AB,2023-07-16,52.958333333333336,0
F003,Hospital,AB,2023-07-17,79.30416666666666,0
F003,Hospital,AB,2023-07-18,72.32083333333334,0
F003,Hospital,AB,2023-07-19,73.97500000000001,0
F003,Hospital,AB,2023-07-20,80.95833333333333,0
F003,Hospital,AB,2023-07-21,83.52916666666667,0
F003,Hospital,AB,2023-07-22,61.75416666666666,0
F003,Hospital,AB,2023-07-23,54.14166666666667,0
F003,Hospital,AB,2023-07-24,82.44583333333334,0
F003,Hospital,AB,2023-07-25,75.70833333333333,0
F003,Hospital,AB,2023-07-26,77.77916666666667,0
F003,Hospital,AB,2023-07-27,85.30416666666666,0
F003,Hospital,AB,2023-07-28,82.99166666666666,0
F003,Hospital,AB,2023-07-29,59.19583333333333,0
F003,Hospital,AB,2023-07-30,50.49166666666667,0
F003,Hospital,AB,2023-07-31,85.05416666666666,0
F003,Hospital,AB,2023-08-01,80.40833333333333,0
F003,Hospital,AB,2023-08-02,74.35833333333333,0
F003,Hospital,AB,2023-08-03,78.3,0
F003,Hospital,AB,2023-08-04,77.58749999999999,0
F003,Hospital,AB,2023-08-05,55.54583333333333,0
F003,Hospital,AB,2023-08-06,56.60833333333333,0
F003,Hospital,AB,2023-08-07,58.6875,1
F003,Hospital,AB,2023-08-08,81.27499999999999,0
F003,Hospital,AB,2023-08-09,74.06666666666668,0
F003,Hospital,AB,2023-08-10,75.06666666666666,0
F003,Hospital,AB,2023-08-11,81.175,0
F003,Hospital,AB,2023-08-12,58.699999999999996,0
F003,Hospital,AB,2023-08-13,54.8375,0
F003,Hospital,AB,2023-08-14,81.53333333333333,0
F003,Hospital,AB,2023-08-15,80.0625,0
F003,Hospital,AB,2023-08-16,70.40833333333333,0
F003,Hospital,AB,2023-08-17,75.29166666666667,0
F003,Hospital,AB,2023-08-18,75.35000000000001,0
F003,Hospital,AB,2023-08-19,62.3375,0
F003,Hospital,AB,2023-08-20,54.39166666666667,0
F003,Hospital,AB,2023-08-21,84.325,0
F003,Hospital,AB,2023-08-22,75.46249999999999,0
F003,Hospital,AB,2023-08-23,77.97916666666667,0
F003,Hospital,AB,2023-08-24,73.68333333333334,0
F003,Hospital,AB,2023-08-25,85.66666666666667,0
F003,Hospital,AB,2023-08-26,56.5375,0
F003,Hospital,AB,2023-08-27,53.57083333333333,0
F003,Hospital,AB,2023-08-28,79.7375,0
F003,Hospital,AB,2023-08-29,80.10833333333333,0
F003,Hospital,AB,2023-08-30,76.09166666666667,0
F003,Hospital,AB,2023-08-31,81.04583333333333,0
F003,Hospital,AB,2023-09-01,93.16250000000001,0
F003,Hospital,AB,2023-09-02,65.17916666666666,0
F003,Hospital,AB,2023-09-03,62.645833333333336,0
F003,Hospital,AB,2023-09-04,64.28333333333333,1
F003,Hospital,AB,2023-09-05,84.90416666666667,0
F003,Hospital,AB,2023-09-06,84.35416666666667,0
F003,Hospital,AB,2023-09-07,83.41250000000001,0
F003,Hospital,AB,2023-09-08,96.15416666666665,0
F003,Hospital,AB,2023-09-09,59.199999999999996,0
F003,Hospital,AB,2023-09-10,61.5,0
F003,Hospital,AB,2023-09-11,89.99583333333334,0
F003,Hospital,AB,2023-09-12,88.20833333333333,0
F003,Hospital,AB,2023-09-13,75.18333333333334,0
F003,Hospital,AB,2023-09-14,96.18333333333334,0
F003,Hospital,AB,2023-09-15,99.16666666666667,0
F003,Hospital,AB,2023-09-16,67.94166666666666,0
F003,Hospital,AB,2023-09-17,62.300000000000004,0
F003,Hospital,AB,2023-09-18,97.55833333333334,0
F003,Hospital,AB,2023-09-19,85.67083333333333,0
F003,Hospital,AB,2023-09-20,78.33333333333333,0
F003,Hospital,AB,2023-09-21,90.75416666666666,0
F003,Hospital,AB,2023-09-22,95.00833333333333,0
F003,Hospital,AB,2023-09-23,64.92916666666666,0
F003,Hospital,AB,2023-09-24,59.87083333333334,0
F003,Hospital,AB,2023-09-25,91.7625,0
F003,Hospital,AB,2023-09-26,90.60833333333333,0
F003,Hospital,AB,2023-09-27,80.80416666666666,0
F003,Hospital,AB,2023-09-28,91.7625,0
F003,Hospital,AB,2023-09-29,93.36666666666666,0
F003,Hospital,AB,2023-09-30,66.63333333333334,0
F003,Hospital,AB,2023-10-01,70.3625,0
F003,Hospital,AB,2023-10-02,107.3,0
F003,Hospital,AB,2023-10-03,98.1125,0
F003,Hospital,AB,2023-10-04,104.30416666666667,0
F003,Hospital,AB,2023-10-05,101.64999999999999,0
F003,Hospital,AB,2023-10-06,111.24166666666667,0
F003,Hospital,AB,2023-10-07,77.20833333333333,0
F003,Hospital,AB,2023-10-08,74.09583333333333,0
F003,Hospital,AB,2023-10-09,81.80833333333334,1
F003,Hospital,AB,2023-10-10,105.89999999999999,0
F003,Hospital,AB,2023-10-11,101.47083333333335,0
F003,Hospital,AB,2023-10-12,101.44583333333333,0
F003,Hospital,AB,2023-10-13,103.74166666666667,0
F003,Hospital,AB,2023-10-14,80.4625,0
F003,Hospital,AB,2023-10-15,65.65833333333333,0
F003,Hospital,AB,2023-10-16,99.8125,0
F003,Hospital,AB,2023-10-17,101.52916666666665,0
F003,Hospital,AB,2023-10-18,101.1125,0
F003,Hospital,AB,2023-10-19,107.98333333333333,0
F003,Hospital,AB,2023-10-20,115.19583333333333,0
F003,Hospital,AB,2023-10-21,80.94166666666666,0
F003,Hospital,AB,2023-10-22,72.05,0
F003,Hospital,AB,2023-10-23,107.74166666666667,0
F003,Hospital,AB,2023-10-24,105.15416666666665,0
F003,Hospital,AB,2023-10-25,100.4375,0
F003,Hospital,AB,2023-10-26,107.59583333333332,0
F003,Hospital,AB,2023-10-27,114.52083333333333,0
F003,Hospital,AB,2023-10-28,76.3125,0
F003,Hospital,AB,2023-10-29,67.19166666666666,0
F003,Hospital,AB,2023-10-30,120.52083333333333,0
F003,Hospital,AB,2023-10-31,100.74166666666667,0
F003,Hospital,AB,2023-11-01,102.95416666666667,0
F003,Hospital,AB,2023-11-02,101.425,0
F003,Hospital,AB,2023-11-03,105.86666666666667,0
F003,Hospital,AB,2023-11-04,76.33333333333333,0
F003,Hospital,AB,2023-11-05,72.55,0
F003,Hospital,AB,2023-11-06,99.75,0
F003,Hospital,AB,2023-11-07,104.34583333333335,0
F003,Hospital,AB,2023-11-08,101.11666666666667,0
F003,Hospital,AB,2023-11-09,103.25416666666666,0
F003,Hospital,AB,2023-11-10,110.33749999999999,0
F003,Hospital,AB,2023-11-11,81.85416666666667,0
F003,Hospital,AB,2023-11-12,70.37083333333334,0
F003,Hospital,AB,2023-11-13,86.05,1
F003,Hospital,AB,2023-11-14,103.6375,0
F003,Hospital,AB,2023-11-15,106.425,0
F003,Hospital,AB,2023-11-16,96.06666666666666,0
F003,Hospital,AB,2023-11-17,111.12083333333334,0
F003,Hospital,AB,2023-11-18,79.84583333333333,0
F003,Hospital,AB,2023-11-19,74.16666666666667,0
F003,Hospital,AB,2023-11-20,107.84583333333335,0
F003,Hospital,AB,2023-11-21,103.22500000000001,0
F003,Hospital,AB,2023-11-22,98.02083333333333,0
F003,Hospital,AB,2023-11-23,104.03750000000001,0
F003,Hospital,AB,2023-11-24,114.2625,0
F003,Hospital,AB,2023-11-25,78.81666666666666,0
F003,Hospital,AB,2023-11-26,68.09166666666667,0
F003,Hospital,AB,2023-11-27,101.68333333333334,0
F003,Hospital,AB,2023-11-28,99.34583333333335,0
F003,Hospital,AB,2023-11-29,99.14166666666667,0
F003,Hospital,AB,2023-11-30,99.8875,0
F003,Hospital,AB,2023-12-01,120.9875,0
F003,Hospital,AB,2023-12-02,87.72916666666667,0
F003,Hospital,AB,2023-12-03,79.05,0
F003,Hospital,AB,2023-12-04,119.15833333333335,0
F003,Hospital,AB,2023-12-05,120.06666666666666,0
F003,Hospital,AB,2023-12-06,112.58333333333333,0
F003,Hospital,AB,2023-12-07,109.09166666666665,0
F003,Hospital,AB,2023-12-08,124.94166666666666,0
F003,Hospital,AB,2023-12-09,82.37916666666666,0
F003,Hospital,AB,2023-12-10,75.875,0
F003,Hospital,AB,2023-12-11,117.7625,0
F003,Hospital,AB,2023-12-12,114.55833333333334,0
F003,Hospital,AB,2023-12-13,111.7,0
F003,Hospital,AB,2023-12-14,110.10000000000001,0
F003,Hospital,AB,2023-12-15,126.20416666666667,0
F003,Hospital,AB,2023-12-16,85.78333333333335,0
F003,Hospital,AB,2023-12-17,77.97083333333333,0
F003,Hospital,AB,2023-12-18,118.87083333333334,0
F003,Hospital,AB,2023-12-19,116.46666666666665,0
F003,Hospital,AB,2023-12-20,112.50833333333333,0
F003,Hospital,AB,2023-12-21,114.74166666666667,0
F003,Hospital,AB,2023-12-22,120.62083333333334,0
F003,Hospital,AB,2023-12-23,88.6375,0
F003,Hospital,AB,2023-12-24,80.10416666666667,0
F003,Hospital,AB,2023-12-25,57.25833333333333,1
F003,Hospital,AB,2023-12-26,65.24583333333334,1
F003,Hospital,AB,2023-12-27,102.94166666666666,0
F003,Hospital,AB,2023-12-28,110.00416666666666,0
F003,Hospital,AB,2023-12-29,130.41666666666666,0
F003,Hospital,AB,2023-12-30,89.78750000000001,0
F003,Hospital,AB,2023-12-31,30.5,0
F004,Hospital,QC,2022-01-01,60.81666666666666,1
F004,Hospital,QC,2022-01-02,100.89166666666667,0
F004,Hospital,QC,2022-01-03,136.2125,0
F004,Hospital,QC,2022-01-04,145.01250000000002,0
F004,Hospital,QC,2022-01-05,124.64166666666667,0
F004,Hospital,QC,2022-01-06,146.76250000000002,0
F004,Hospital,QC,2022-01-07,148.49583333333334,0
F004,Hospital,QC,2022-01-08,103.38333333333333,0
F004,Hospital,QC,2022-01-09,99.9375,0
F004,Hospital,QC,2022-01-10,141.79166666666666,0
F004,Hospital,QC,2022-01-11,157.59166666666667,0
F004,Hospital,QC,2022-01-12,138.6,0
F004,Hospital,QC,2022-01-13,138.29583333333332,0
F004,Hospital,QC,2022-01-14,149.84166666666667,0
F004,Hospital,QC,2022-01-15,106.97916666666667,0
F004,Hospital,QC,2022-01-16,103.94583333333333,0
F004,Hospital,QC,2022-01-17,153.0375,0
F004,Hospital,QC,2022-01-18,150.52916666666667,0
F004,Hospital,QC,2022-01-19,125.97916666666667,0
F004,Hospital,QC,2022-01-20,147.90416666666667,0
F004,Hospital,QC,2022-01-21,149.45000000000002,0
F004,Hospital,QC,2022-01-22,106.08333333333333,0
F004,Hospital,QC,2022-01-23,101.93333333333334,0
F004,Hospital,QC,2022-01-24,145.29583333333332,0
F004,Hospital,QC,2022-01-25,145.15833333333333,0
F004,Hospital,QC,2022-01-26,141.19166666666666,0
F004,Hospital,QC,2022-01-27,149.31666666666666,0
F004,Hospital,QC,2022-01-28,149.8,0
F004,Hospital,QC,2022-01-29,103.28333333333335,0
F004,Hospital,QC,2022-01-30,92.51666666666667,0
F004,Hospital,QC,2022-01-31,150.525,0
F004,Hospital,QC,2022-02-01,148.9375,0
F004,Hospital,QC,2022-02-02,142.90416666666667,0
F004,Hospital,QC,2022-02-03,151.4375,0
F004,Hospital,QC,2022-02-04,158.6875,0
F004,Hospital,QC,2022-02-05,101.26666666666667,0
F004,Hospital,QC,2022-02-06,96.15833333333335,0
F004,Hospital,QC,2022-02-07,150.19166666666666,0
F004,Hospital,QC,2022-02-08,142.1625,0
F004,Hospital,QC,2022-02-09,137.04583333333332,0
F004,Hospital,QC,2022-02-10,142.84166666666667,0
F004,Hospital,QC,2022-02-11,153.07083333333333,0
F004,Hospital,QC,2022-02-12,106.75833333333333,0
F004,Hospital,QC,2022-02-13,97.11666666666667,0
F004,Hospital,QC,2022-02-14,158.88750000000002,0
F004,Hospital,QC,2022-02-15,141.01666666666668,0
F004,Hospital,QC,2022-02-16,129.34166666666667,0
F004,Hospital,QC,2022-02-17,143.47916666666666,0
F004,Hospital,QC,2022-02-18,153.9375,0
F004,Hospital,QC,2022-02-19,103.21666666666665,0
F004,Hospital,QC,2022-02-20,67.07083333333334,1
F004,Hospital,QC,2022-02-21,141.25416666666666,0
F004,Hospital,QC,2022-02-22,133.68333333333334,0
F004,Hospital,QC,2022-02-23,136.20000000000002,0
F004,Hospital,QC,2022-02-24,140.32083333333333,0
F004,Hospital,QC,2022-02-25,152.32916666666668,0
F004,Hospital,QC,2022-02-26,102.20833333333333,0
F004,Hospital,QC,2022-02-27,94.43333333333334,0
F004,Hospital,QC,2022-02-28,146.95833333333334,0
F004,Hospital,QC,2022-03-01,121.3625,0
F004,Hospital,QC,2022-03-02,116.25833333333333,0
F004,Hospital,QC,2022-03-03,119.6375,0
F004,Hospital,QC,2022-03-04,133.73333333333332,0
F004,Hospital,QC,2022-03-05,91.44166666666666,0
F004,Hospital,QC,2022-03-06,79.45833333333333,0
F004,Hospital,QC,2022-03-07,124.05,0
F004,Hospital,QC,2022-03-08,121.18333333333334,0
F004,Hospital,QC,2022-03-09,116.10833333333333,0
F004,Hospital,QC,2022-03-10,118.10416666666667,0
F004,Hospital,QC,2022-03-11,125.46249999999999,0
F004,Hospital,QC,2022-03-12,92.64583333333333,0
F004,Hospital,QC,2022-03-13,75.25833333333334,0
F004,Hospital,QC,2022-03-14,122.1875,0
F004,Hospital,QC,2022-03-15,122.58749999999999,0
F004,Hospital,QC,2022-03-16,115.0625,0
F004,Hospital,QC,2022-03-17,113.21249999999999,0
F004,Hospital,QC,2022-03-18,123.75416666666666,0
F004,Hospital,QC,2022-03-19,88.78333333333335,0
F004,Hospital,QC,2022-03-20,79.59166666666667,0
F004,Hospital,QC,2022-03-21,133.4625,0
F004,Hospital,QC,2022-03-22,116.74166666666667,0
F004,Hospital,QC,2022-03-23,110.45833333333333,0
F004,Hospital,QC,2022-03-24,114.02083333333333,0
F004,Hospital,QC,2022-03-25,124.48333333333333,0
F004,Hospital,QC,2022-03-26,88.65833333333335,0
F004,Hospital,QC,2022-03-27,84.425,0
F004,Hospital,QC,2022-03-28,122.60833333333333,0
F004,Hospital,QC,2022-03-29,120.32916666666667,0
F004,Hospital,QC,2022-03-30,122.27083333333333,0
F004,Hospital,QC,2022-03-31,95.99583333333334,0
F004,Hospital,QC,2022-04-01,102.14999999999999,0
F004,Hospital,QC,2022-04-02,71.44583333333334,0
F004,Hospital,QC,2022-04-03,62.0375,0
F004,Hospital,QC,2022-04-04,100.47083333333335,0
F004,Hospital,QC,2022-04-05,94.23333333333333,0
F004,Hospital,QC,2022-04-06,98.23333333333333,0
F004,Hospital,QC,2022-04-07,62.949999999999996,1
F004,Hospital,QC,2022-04-08,99.40416666666665,0
F004,Hospital,QC,2022-04-09,71.14583333333333,0
F004,Hospital,QC,2022-04-10,72.0875,0
F004,Hospital,QC,2022-04-11,96.375,0
F004,Hospital,QC,2022-04-12,99.7625,0
F004,Hospital,QC,2022-04-13,95.625,0
F004,Hospital,QC,2022-04-14,94.5125,0
F004,Hospital,QC,2022-04-15,97.95833333333333,0
F004,Hospital,QC,2022-04-16,72.46666666666667,0
F004,Hospital,QC,2022-04-17,62.26666666666667,0
F004,Hospital,QC,2022-04-18,94.93333333333334,0
F004,Hospital,QC,2022-04-19,92.33333333333333,0
F004,Hospital,QC,2022-04-20,91.46249999999999,0
F004,Hospital,QC,2022-04-21,88.36666666666667,0
F004,Hospital,QC,2022-04-22,98.80416666666667,0
F004,Hospital,QC,2022-04-23,67.58333333333333,0
F004,Hospital,QC,2022-04-24,67.95416666666667,0
F004,Hospital,QC,2022-04-25,98.52499999999999,0
F004,Hospital,QC,2022-04-26,92.075,0
F004,Hospital,QC,2022-04-27,87.68333333333334,0
F004,Hospital,QC,2022-04-28,87.71666666666665,0
F004,Hospital,QC,2022-04-29,101.28750000000001,0
F004,Hospital,QC,2022-04-30,67.54583333333333,0
F004,Hospital,QC,2022-05-01,57.69583333333333,0
F004,Hospital,QC,2022-05-02,88.14166666666667,0
F004,Hospital,QC,2022-05-03,92.77499999999999,0
F004,Hospital,QC,2022-05-04,82.50833333333334,0
F004,Hospital,QC,2022-05-05,84.22916666666667,0
F004,Hospital,QC,2022-05-06,86.85416666666667,0
F004,Hospital,QC,2022-05-07,66.64583333333333,0
F004,Hospital,QC,2022-05-08,58.025,0
F004,Hospital,QC,2022-05-09,96.73333333333333,0
F004,Hospital,QC,2022-05-10,90.63333333333333,0
F004,Hospital,QC,2022-05-11,88.35833333333333,0
F004,Hospital,QC,2022-05-12,84.17083333333333,0
F004,Hospital,QC,2022-05-13,91.52916666666665,0
F004,Hospital,QC,2022-05-14,62.94166666666666,0
F004,Hospital,QC,2022-05-15,55.9125,0
F004,Hospital,QC,2022-05-16,90.31666666666666,0
F004,Hospital,QC,2022-05-17,90.95,0
F004,Hospital,QC,2022-05-18,88.89999999999999,0
F004,Hospital,QC,2022-05-19,86.59166666666665,0
F004,Hospital,QC,2022-05-20,89.54166666666667,0
F004,Hospital,QC,2022-05-21,70.87916666666666,0
F004,Hospital,QC,2022-05-22,40.34583333333333,1
F004,Hospital,QC,2022-05-23,89.75,0
F004,Hospital,QC,2022-05-24,88.075,0
F004,Hospital,QC,2022-05-25,87.47500000000001,0
F004,Hospital,QC,2022-05-26,90.79583333333333,0
F004,Hospital,QC,2022-05-27,95.54166666666667,0
F004,Hospital,QC,2022-05-28,63.270833333333336,0
F004,Hospital,QC,2022-05-29,56.37083333333334,0
F004,Hospital,QC,2022-05-30,90.85000000000001,0
F004,Hospital,QC,2022-05-31,88.76666666666667,0
F004,Hospital,QC,2022-06-01,84.47500000000001,0
F004,Hospital,QC,2022-06-02,82.44166666666666,0
F004,Hospital,QC,2022-06-03,84.92916666666666,0
F004,Hospital,QC,2022-06-04,63.57083333333333,0
F004,Hospital,QC,2022-06-05,55.00416666666666,0
F004,Hospital,QC,2022-06-06,83.61666666666666,0
F004,Hospital,QC,2022-06-07,90.37916666666666,0
F004,Hospital,QC,2022-06-08,78.05,0
F004,Hospital,QC,2022-06-09,80.97083333333333,0
F004,Hospital,QC,2022-06-10,87.82083333333333,0
F004,Hospital,QC,2022-06-11,64.55416666666666,0
F004,Hospital,QC,2022-06-12,59.59166666666667,0
F004,Hospital,QC,2022-06-13,84.7375,0
F004,Hospital,QC,2022-06-14,83.95,0
F004,Hospital,QC,2022-06-15,78.60000000000001,0
F004,Hospital,QC,2022-06-16,82.8125,0
F004,Hospital,QC,2022-06-17,84.87916666666666,0
F004,Hospital,QC,2022-06-18,64.21666666666667,0
F004,Hospital,QC,2022-06-19,54.708333333333336,0
F004,Hospital,QC,2022-06-20,86.74166666666667,0
F004,Hospital,QC,2022-06-21,83.49166666666666,0
F004,Hospital,QC,2022-06-22,77.075,0
F004,Hospital,QC,2022-06-23,87.68333333333334,0
F004,Hospital,QC,2022-06-24,85.89583333333333,0
F004,Hospital,QC,2022-06-25,61.637499999999996,0
F004,Hospital,QC,2022-06-26,56.45416666666667,0
F004,Hospital,QC,2022-06-27,88.13333333333333,0
F004,Hospital,QC,2022-06-28,84.02916666666667,0
F004,Hospital,QC,2022-06-29,73.575,0
F004,Hospital,QC,2022-06-30,81.77916666666667,0
F004,Hospital,QC,2022-07-01,50.69583333333333,1
F004,Hospital,QC,2022-07-02,54.67083333333333,0
F004,Hospital,QC,2022-07-03,47.6875,0
F004,Hospital,QC,2022-07-04,74.875,0
F004,Hospital,QC,2022-07-05,73.84583333333333,0
F004,Hospital,QC,2022-07-06,69.45,0
F004,Hospital,QC,2022-07-07,68.075,0
F004,Hospital,QC,2022-07-08,80.86666666666666,0
F004,Hospital,QC,2022-07-09,58.487500000000004,0
F004,Hospital,QC,2022-07-10,50.69166666666666,0
F004,Hospital,QC,2022-07-11,76.35416666666667,0
F004,Hospital,QC,2022-07-12,80.26666666666667,0
F004,Hospital,QC,2022-07-13,70.05833333333334,0
F004,Hospital,QC,2022-07-14,71.27499999999999,0
F004,Hospital,QC,2022-07-15,78.95833333333333,0
F004,Hospital,QC,2022-07-16,54.791666666666664,0
F004,Hospital,QC,2022-07-17,47.487500000000004,0
F004,Hospital,QC,2022-07-18,76.67916666666666,0
F004,Hospital,QC,2022-07-19,76.70416666666667,0
F004,Hospital,QC,2022-07-20,74.14166666666667,0
F004,Hospital,QC,2022-07-21,71.33749999999999,0
F004,Hospital,QC,2022-07-22,71.44166666666666,0
F004,Hospital,QC,2022-07-23,51.82083333333333,0
F004,Hospital,QC,2022-07-24,50.275,0
F004,Hospital,QC,2022-07-25,74.65416666666667,0
F004,Hospital,QC,2022-07-26,78.64166666666667,0
F004,Hospital,QC,2022-07-27,69.325,0
F004,Hospital,QC,2022-07-28,70.18333333333334,0
F004,Hospital,QC,2022-07-29,71.7625,0
F004,Hospital,QC,2022-07-30,52.77916666666667,0
F004,Hospital,QC,2022-07-31,50.583333333333336,0
F004,Hospital,QC,2022-08-01,75.89583333333333,0
F004,Hospital,QC,2022-08-02,78.83333333333333,0
F004,Hospital,QC,2022-08-03,70.30416666666666,0
F004,Hospital,QC,2022-08-04,69.73333333333333,0
F004,Hospital,QC,2022-08-05,77.72916666666667,0
F004,Hospital,QC,2022-08-06,53.96666666666667,0
F004,Hospital,QC,2022-08-07,37.329166666666666,1
F004,Hospital,QC,2022-08-08,77.72916666666667,0
F004,Hospital,QC,2022-08-09,76.83749999999999,0
F004,Hospital,QC,2022-08-10,70.6375,0
F004,Hospital,QC,2022-08-11,76.5625,0
F004,Hospital,QC,2022-08-12,80.66250000000001,0
F004,Hospital,QC,2022-08-13,53.17083333333333,0
F004,Hospital,QC,2022-08-14,52.916666666666664,0
F004,Hospital,QC,2022-08-15,70.575,0
F004,Hospital,QC,2022-08-16,76.62083333333334,0
F004,Hospital,QC,2022-08-17,70.90416666666667,0
F004,Hospital,QC,2022-08-18,73.28750000000001,0
F004,Hospital,QC,2022-08-19,68.54166666666667,0
F004,Hospital,QC,2022-08-20,57.270833333333336,0
F004,Hospital,QC,2022-08-21,49.57916666666667,0
F004,Hospital,QC,2022-08-22,73.45833333333333,0
F004,Hospital,QC,2022-08-23,75.47916666666667,0
F004,Hospital,QC,2022-08-24,70.76666666666667,0
F004,Hospital,QC,2022-08-25,74.90416666666667,0
F004,Hospital,QC,2022-08-26,74.2375,0
F004,Hospital,QC,2022-08-27,55.52916666666667,0
F004,Hospital,QC,2022-08-28,51.10833333333333,0
F004,Hospital,QC,2022-08-29,76.77499999999999,0
F004,Hospital,QC,2022-08-30,76.00416666666666,0
F004,Hospital,QC,2022-08-31,74.175,0
F004,Hospital,QC,2022-09-01,88.8875,0
F004,Hospital,QC,2022-09-02,87.575,0
F004,Hospital,QC,2022-09-03,71.64166666666667,0
F004,Hospital,QC,2022-09-04,46.62916666666666,1
F004,Hospital,QC,2022-09-05,89.7375,0
F004,Hospital,QC,2022-09-06,89.46249999999999,0
F004,Hospital,QC,2022-09-07,89.30416666666667,0
F004,Hospital,QC,2022-09-08,87.34166666666665,0
F004,Hospital,QC,2022-09-09,93.50833333333333,0
F004,Hospital,QC,2022-09-10,67.22500000000001,0
F004,Hospital,QC,2022-09-11,60.675000000000004,0
F004,Hospital,QC,2022-09-12,88.01666666666667,0
F004,Hospital,QC,2022-09-13,87.87083333333334,0
F004,Hospital,QC,2022-09-14,83.4125,0
F004,Hospital,QC,2022-09-15,90.87083333333334,0
F004,Hospital,QC,2022-09-16,89.72916666666667,0
F004,Hospital,QC,2022-09-17,62.85833333333333,0
F004,Hospital,QC,2022-09-18,61.104166666666664,0
F004,Hospital,QC,2022-09-19,83.74583333333332,0
F004,Hospital,QC,2022-09-20,85.90416666666665,0
F004,Hospital,QC,2022-09-21,89.02499999999999,0
F004,Hospital,QC,2022-09-22,87.03333333333335,0
F004,Hospital,QC,2022-09-23,97.31666666666666,0
F004,Hospital,QC,2022-09-24,65.06666666666666,0
F004,Hospital,QC,2022-09-25,60.30833333333334,0
F004,Hospital,QC,2022-09-26,86.25416666666666,0
F004,Hospital,QC,2022-09-27,90.85833333333333,0
F004,Hospital,QC,2022-09-28,83.16666666666667,0
F004,Hospital,QC,2022-09-29,81.89166666666667,0
F004,Hospital,QC,2022-09-30,95.04166666666667,0
F004,Hospital,QC,2022-10-01,82.60416666666667,0
F004,Hospital,QC,2022-10-02,75.52083333333333,0
F004,Hospital,QC,2022-10-03,110.13333333333333,0
F004,Hospital,QC,2022-10-04,93.12916666666666,0
F004,Hospital,QC,2022-10-05,93.36666666666667,0
F004,Hospital,QC,2022-10-06,111.25833333333333,0
F004,Hospital,QC,2022-10-07,107.60000000000001,0
F004,Hospital,QC,2022-10-08,82.05416666666666,0
F004,Hospital,QC,2022-10-09,54.09166666666667,1
F004,Hospital,QC,2022-10-10,104.675,0
F004,Hospital,QC,2022-10-11,108.73333333333333,0
F004,Hospital,QC,2022-10-12,97.92083333333333,0
F004,Hospital,QC,2022-10-13,103.74166666666667,0
F004,Hospital,QC,2022-10-14,112.95,0
F004,Hospital,QC,2022-10-15,74.1125,0
F004,Hospital,QC,2022-10-16,70.12916666666666,0
F004,Hospital,QC,2022-10-17,102.14999999999999,0
F004,Hospital,QC,2022-10-18,104.72500000000001,0
F004,Hospital,QC,2022-10-19,97.46249999999999,0
F004,Hospital,QC,2022-10-20,109.00833333333333,0
F004,Hospital,QC,2022-10-21,108.41666666666667,0
F004,Hospital,QC,2022-10-22,79.34166666666667,0
F004,Hospital,QC,2022-10-23,68.59583333333333,0
F004,Hospital,QC,2022-10-24,107.5125,0
F004,Hospital,QC,2022-10-25,109.325,0
F004,Hospital,QC,2022-10-26,101.25833333333333,0
F004,Hospital,QC,2022-10-27,106.55,0
F004,Hospital,QC,2022-10-28,116.98333333333333,0
F004,Hospital,QC,2022-10-29,78.27916666666667,0
F004,Hospital,QC,2022-10-30,67.66250000000001,0
F004,Hospital,QC,2022-10-31,107.84166666666665,0
F004,Hospital,QC,2022-11-01,104.28750000000001,0
F004,Hospital,QC,2022-11-02,106.92083333333333,0
F004,Hospital,QC,2022-11-03,109.94583333333333,0
F004,Hospital,QC,2022-11-04,110.6875,0
F004,Hospital,QC,2022-11-05,80.90416666666667,0
F004,Hospital,QC,2022-11-06,72.57916666666667,0
F004,Hospital,QC,2022-11-07,121.27916666666665,0
F004,Hospital,QC,2022-11-08,108.65833333333335,0
